GLN;DESCR1;DESCR2;ROLE/0/TYPE;ROLE/0/STREET;ROLE/0/STRNO;ROLE/0/ZIP;ROLE/0/CITY;ROLE/0/CTN;ROLE/0/CNTRY;Adresse;Y;X;lon;lat
7601003943962;ergoalltag - Praxis für Ergotherapie GmbH;;SpecPra;Hauptstrasse;48;8750;Glarus;GL;CH;Hauptstrasse 48 Glarus;723763.0625;211291.84375;9.067255020141602;47.04110336303711
7601002525794;Vedanta-Care;Kraus-Meyer;Spitex;Quaistrasse;3;8200;Schaffhausen;SH;CH;Quaistrasse 3 Schaffhausen;690115.5625;283405.53125;8.63908576965332;47.69506072998047
7601002525800;Praxis Andermatt AG;;PrivPra;Gotthardstrasse;22;6490;Andermatt;UR;CH;Gotthardstrasse 22 Andermatt;688587.625;165547.796875;8.59557819366455;46.63529968261719
7601003944839;Physio Home Care SA;Physiothérapie à domicile;SpecPra;ZA la Pièce;1;1180;Rolle;VD;CH;ZA la Pièce 1 Rolle;514281.78125;146170.140625;6.3227691650390625;46.461368560791016
7601002525817;Spitex Panhelp Meier;Basel-Landschaft;Spitex;Leimenstrasse;10;4118;Rodersdorf;SO;CH;Leimenstrasse 10 Rodersdorf;601397.375;258980.25;7.457167148590088;47.481590270996094
7601002525824;Spitex Panhelp Meier;Basel-Stadt;Spitex;Leimenstrasse;10;4118;Rodersdorf;SO;CH;Leimenstrasse 10 Rodersdorf;601397.375;258980.25;7.457167148590088;47.481590270996094
7601002525831;Psyché, centre de psychothérapies SA;;GrpPra;rue des Poudrières;135;2000;Neuchâtel;NE;CH;rue des Poudrières 135 Neuchâtel;559805.9375;204269.25;6.910264492034912;46.98826599121094
7601002525848;Praxis Meierskappel;Privatapotheke;PrivPra;Brünismatt;2;6344;Meierskappel;LU;CH;Brünismatt 2 Meierskappel;676559.0625;219791.4375;8.44761848449707;47.12468338012695
7601001404885;LetziPharm GmbH;;Whole;Schaffhauserstrasse;354;8050;Zürich;ZH;CH;Schaffhauserstrasse 354 Zürich;683610.6875;251608.0625;8.546462059020996;47.409976959228516
7601002525855;Med4Sports AG;Puls 5;GrpPra;Giessereistrasse;18;8005;Zürich;ZH;CH;Giessereistrasse 18 Zürich;681460.4375;249377.265625;8.517568588256836;47.39018249511719
7601002525862;Haut und Laserzentrum Dr. Zuder AG;;GrpPra;St. Leonhard-Strasse;20;9000;St. Gallen;SG;CH;St. Leonhard-Strasse 20 St. Gallen;745881.4375;254282.4375;9.372143745422363;47.42316818237305
7601003945447;Physiotherapie Regina Laube GmbH;;SpecPra;Sissacherstrasse;20;4460;Gelterkinden;BL;CH;Sissacherstrasse 20 Gelterkinden;630856.4375;257222.59375;7.8478851318359375;47.46506118774414
7601002525879;Privat-Spitex Schweiz GmbH;;Spitex;Bergstrasse;94;8032;Zürich;ZH;CH;Bergstrasse 94 Zürich;684982.0625;247190.15625;8.563791275024414;47.37007141113281
7601003946031;TherAlpinSport GmbH;Casutt & Reiber;SpecPra;Alpwegern;10;3860;Meiringen;BE;CH;Alpwegern 10 Meiringen;656768.375;175487.171875;8.18128490447998;46.72816848754883
7601003946048;Logopädische Praxis;LogoCenter GmbH;SpecPra;Asylstrasse;35;8032;Zürich;ZH;CH;Asylstrasse 35 Zürich;684617.375;247024.265625;8.558931350708008;47.36862564086914
7601002525886;Centro terapia cognitiva comportamentale;della Dr.ssa Patrizia Salari Sagl;GrpPra;piazza Collegiata;7;6500;Bellinzona;TI;CH;piazza Collegiata 7 Bellinzona;722313.0;116823.0;9.0230712890625;46.191749572753906
7601001404960;Pharmacie du Sapin SA;;Pharm;Grand-Rue;6;1337;Vallorbe;VD;CH;Grand-Rue 6 Vallorbe;518946.15625;173986.859375;6.3785834312438965;46.712154388427734
7601001404878;pharmacieplus grand'vigne;Pharmacie de Vouvry SA;Pharm;rue du Bourg-Dernier;23;1896;Vouvry;VS;CH;rue du Bourg-Dernier 23 Vouvry;557731.8125;131941.15625;6.889664649963379;46.337528228759766
7601003946079;TCM Praxis Medicare Zentrum;Medicare Zentrum GmbH;SpecPra;Winterthurerstrasse;549;8051;Zürich;ZH;CH;Winterthurerstrasse 549 Zürich;685742.9375;251044.375;8.574603080749512;47.404632568359375
7601002525893;MOVEcare AG;;GrpPra;Laupenstrasse;6;3008;Bern;BE;CH;Laupenstrasse 6 Bern;599842.75;199587.609375;7.436567783355713;46.94737243652344
7601002525909;Stiftung Phönix Schwyz;Begleitetes Wohnen;Spitex;Schäfliwiese;1;8863;Buttikon SZ;SZ;CH;Schäfliwiese 1 Buttikon SZ;714694.25;225998.25;8.951680183410645;47.174991607666016
7601003947076;Physio Wilen;;SpecPra;Wilenstrasse;106;8832;Wilen b. Wollerau;SZ;CH;Wilenstrasse 106 Wilen b. Wollerau;698258.0;228200.734375;8.735377311706543;47.19744873046875
7601002525916;Hausarztpraxis Näfels AG;;PrivPra;Bahnhofstrasse;32;8752;Näfels;GL;CH;Bahnhofstrasse 32 Näfels;723794.0;217720.90625;9.069419860839844;47.09891128540039
7601002525923;blue-green ag;;PrivPra;Morgartenstrasse;1;6003;Luzern;LU;CH;Morgartenstrasse 1 Luzern;666053.4375;211297.6875;8.307936668395996;47.04941940307617
7601002525930;Klinik Im Hasel AG;Spitalapotheke;Hosp;Hasel;837;5728;Gontenschwil;AG;CH;Hasel 837 Gontenschwil;651781.9375;235318.4375;8.122881889343262;47.26674270629883
7601002525947;Ophtaregard SA;;GrpPra;avenue Villamont;19;1005;Lausanne;VD;CH;avenue Villamont 19 Lausanne;538598.0625;152183.1875;6.638489246368408;46.51812744140625
7601003947939;Physio-Aktiv GmbH;;SpecPra;Bahnhof-Park;2;6340;Baar;ZG;CH;Bahnhof-Park 2 Baar;682199.375;227798.25;8.52340316772461;47.19601821899414
7601002525954;GZO Spital Wetzikon;Notfallstation;Hosp;Spitalstrasse;66;8623;Wetzikon ZH;ZH;CH;Spitalstrasse 66 Wetzikon ZH;703054.375;242090.53125;8.801849365234375;47.32162857055664
7601002525961;Dorf-Praxis Rothrist AG;;GrpPra;Rosenweg;21a;4852;Rothrist;AG;CH;Rosenweg 21a Rothrist;633344.8125;239257.140625;7.879549980163574;47.3033561706543
7601001404908;Apotheke Frutigen GmbH;;Pharm;Obere Bahnhofstrasse;5;3714;Frutigen;BE;CH;Obere Bahnhofstrasse 5 Frutigen;616007.0625;159755.078125;7.647499084472656;46.588871002197266
7601003948059;Médifit MTC Sàrl;Physiotherapie & Sport;SpecPra;avenue de Rumine;13;1005;Lausanne;VD;CH;avenue de Rumine 13 Lausanne;538716.25;152085.421875;6.640042781829834;46.51726150512695
7601002525978;Idorsia Pharmaceuticals Ltd;Forschung;Inst;Hegenheimermattweg;91;4123;Allschwil;BL;CH;Hegenheimermattweg 91 Allschwil;608042.8125;267320.9375;7.5454840660095215;47.55656051635742
7601002525992;Actelion Pharmaceuticals Ltd;Forschung;Inst;Gewerbestrasse;16;4123;Allschwil;BL;CH;Gewerbestrasse 16 Allschwil;607994.8125;267457.5;7.544848918914795;47.55778884887695
7601002525985;Hautarzt Oberaargau AG;;PrivPra;Fabrikstrasse;10;3360;Herzogenbuchsee;BE;CH;Fabrikstrasse 10 Herzogenbuchsee;620148.4375;226456.203125;7.704483985900879;47.188751220703125
7601001408241;AD Swiss Net AG;;SerFirm;Steinackerstrasse;35;8902;Urdorf;ZH;CH;Steinackerstrasse 35 Urdorf;674186.5;249877.703125;8.421320915222168;47.395545959472656
7601003948073;Ergo Praxis Berchtold GmbH;;SpecPra;Stauffacherstrasse;36;8200;Schaffhausen;SH;CH;Stauffacherstrasse 36 Schaffhausen;691017.375;283923.875;8.651204109191895;47.6995964050293
7601003948387;TCM Mandarin GmbH;;SpecPra;Forchstrasse;108;8032;Zürich;ZH;CH;Forchstrasse 108 Zürich;684813.8125;246206.4375;8.56137752532959;47.361244201660156
7601002526005;Zentrum für ambulante Reha Engadin;SANTASANA ST. MORITZ AG;GrpPra;plazza Paracelsus;2;7500;St. Moritz;GR;CH;plazza Paracelsus 2 St. Moritz;784028.875;150812.15625;9.835576057434082;46.48332595825195
7601003948509;hebammeUNDmehr GmbH;;SpecPra;Dorfhalde;40;6033;Buchrain;LU;CH;Dorfhalde 40 Buchrain;668792.4375;216548.53125;8.344778060913086;47.09636688232422
7601003948677;Hebamme Carmen Zimmermann GmbH;;SpecPra;Kantonsstrasse;100;6048;Horw;LU;CH;Kantonsstrasse 100 Horw;666317.9375;207984.5625;8.310933113098145;47.01959228515625
7601003948790;FisioLife Sagl;;SpecPra;via Molinazzo;43;6982;Agno;TI;CH;via Molinazzo 43 Agno;713174.1875;94840.7734375;8.89941120147705;45.99563980102539
7601002526012;Gustav Benz Haus;Pflegewohngruppe;NursHom;Hammerstrasse;161;4057;Basel;BS;CH;Hammerstrasse 161 Basel;611751.3125;268680.5;7.594791412353516;47.56873321533203
7601002526029;Tertianum AG;Tertianum Park Ramendingen;NursHom;Riedenstrasse;22;8737;Gommiswald;SG;CH;Riedenstrasse 22 Gommiswald;720259.25;232216.984375;9.0267333984375;47.22992706298828
7601002526036;perla-med GmbH;Aarau;Spitex;Schachenallee;29;5000;Aarau;AG;CH;Schachenallee 29 Aarau;645470.5;248875.640625;8.04085922241211;47.38914108276367
7601002526043;Linthpraxen Zahnmedizin AG;Praxis Glarus;DentGrpPra;Bärengasse;1;8750;Glarus;GL;CH;Bärengasse 1 Glarus;723937.25;211084.3125;9.069490432739258;47.03920364379883
7601003948936;dbalance GmbH;;SpecPra;Stockenerstrasse;56;8405;Winterthur;ZH;CH;Stockenerstrasse 56 Winterthur;700463.5625;260222.15625;8.771658897399902;47.485084533691406
7601002526050;Casalife Sunnehof AG;;NursHom;Allmendstrasse;16;4938;Rohrbach;BE;CH;Allmendstrasse 16 Rohrbach;628965.75;220581.484375;7.820446014404297;47.135581970214844
7601003949209;OrthoConsult Caroline Meier;;HeaTec;avenue Eglise Catholique;5;1020;Renens VD;VD;CH;avenue Eglise Catholique 5 Renens VD;534400.625;154543.296875;6.583460330963135;46.53895950317383
7601002526067;Aeskulap Praxis - Integrative Medizin AG;;GrpPra;Baarerstrasse;88;6300;Zug;ZG;CH;Baarerstrasse 88 Zug;681845.125;225786.4375;8.518362998962402;47.17797088623047
7601002526074;Centro Sanitario Bregaglia;Casa anziani;NursHom;Flin;5;7606;Promontogno;GR;CH;Flin 5 Promontogno;761978.5625;133880.171875;9.542609214782715;46.33676528930664
7601002526081;Medmo AG;;ONursOrg;Stöckackerstrasse;60;3018;Bern;BE;CH;Stöckackerstrasse 60 Bern;597238.375;199451.34375;7.402359962463379;46.946144104003906
7601002526098;focus on spine GmbH;Standort Winterthur;GrpPra;Stadthausstrasse;12;8400;Winterthur;ZH;CH;Stadthausstrasse 12 Winterthur;697061.0625;261829.671875;8.726871490478516;47.50005340576172
7601001404922;Galenis SA;Farmacia Tosi;Pharm;via San Pietro;1;6929;Gravesano;TI;CH;via San Pietro 1 Gravesano;714868.5625;99985.0390625;8.92253303527832;46.04161834716797
7601002526104;Praxis für Psychiatrie und Psychotherapie;Dr. A. Staneva AG;PrivPra;Kornmarktgasse;2;6004;Luzern;LU;CH;Kornmarktgasse 2 Luzern;665854.25;211593.34375;8.30535888671875;47.05209732055664
7601001404939;Pharmacie des Bergières SA;;Pharm;avenue Bergières;42;1004;Lausanne;VD;CH;avenue Bergières 42 Lausanne;537158.375;153605.015625;6.619536876678467;46.530784606933594
7601001404977;Pharmacie de Montbrillant SA;;Pharm;rue du Vidollet;1;1202;Genève;GE;CH;rue du Vidollet 1 Genève;499852.40625;119154.1015625;6.1407880783081055;46.216365814208984
7601003950557;Physioathletics Zürich;Physio Athletics GmbH;SpecPra;Wehntalerstrasse;118;8057;Zürich;ZH;CH;Wehntalerstrasse 118 Zürich;682723.5625;250901.5;8.534578323364258;47.40373611450195
7601003950847;Ergotherapie für Kinder und Jugendliche;Müller & Ruesch GmbH;SpecPra;Schönenbergstrasse;12;8820;Wädenswil;ZH;CH;Schönenbergstrasse 12 Wädenswil;693327.5625;231561.8125;8.671016693115234;47.228389739990234
7601002526111;Kinder und Jugendpraxis Grauholz;Kinder und Jugendpraxis Grauholz AG;GrpPra;Zentrumsplatz;4;3322;Urtenen-Schönbühl;BE;CH;Zentrumsplatz 4 Urtenen-Schönbühl;604597.9375;207739.921875;7.499110221862793;47.02069091796875
7601001404946;Véronique Lagorce Sàrl;;SerFirm;avenue Juste-Olivier;25;1006;Lausanne;VD;CH;avenue Juste-Olivier 25 Lausanne;538466.125;151701.78125;6.636834621429443;46.51378631591797
7601003953091;Physio Steiner;Physio Steiner GmbH;SpecPra;Landstrasse;2;8868;Oberurnen;GL;CH;Landstrasse 2 Oberurnen;722920.6875;219949.5625;9.058525085449219;47.119117736816406
7601002526128;Facitransport;Gigandet Patrick;EmergServ;rue Jacques-Grosselin;9;1227;Carouge GE;GE;CH;rue Jacques-Grosselin 9 Carouge GE;499425.65625;115778.8125;6.135985374450684;46.185943603515625
7601001404953;Coop Vitality Apotheke Rorschach;Coop Vitality AG;Pharm;Marktplatz;12;9400;Rorschach;SG;CH;Marktplatz 12 Rorschach;754695.25;260590.4375;9.491096496582031;47.47787094116211
7601002526135;Dermatologikum Zürich AG;;GrpPra;Wallisellenstrasse;301a;8050;Zürich;ZH;CH;Wallisellenstrasse 301a Zürich;684778.5625;251748.375;8.56196117401123;47.41109085083008
7601002526142;Augenarztpraxis Dr. med. Kristin Rose AG;;PrivPra;Bahnhofstrasse;43;3400;Burgdorf;BE;CH;Bahnhofstrasse 43 Burgdorf;613966.9375;212164.953125;7.622480392456055;47.06036376953125
7601002526159;Centre médical & thérapeutique La Lignière SA;;GrpPra;la Lignière;5;1196;Gland;VD;CH;la Lignière 5 Gland;511624.5;142310.234375;6.288918972015381;46.42630386352539
7601002526166;Praxis Laufenbach AG;;GrpPra;Laufenbachstrasse;23;8625;Gossau ZH;ZH;CH;Laufenbachstrasse 23 Gossau ZH;699801.3125;240396.578125;8.758448600769043;47.3068962097168
7601001404984;swidro Drogerie Oberzuwil;Simon Antelo Garcia GmbH;DruSto;Bahnhofstrasse;30;9242;Oberuzwil;SG;CH;Bahnhofstrasse 30 Oberuzwil;727317.4375;254880.25;9.126350402832031;47.43239974975586
7601001406063;ViaFarmaco SA;;Whole;via Bellinzona;31;6512;Giubiasco;TI;CH;via Bellinzona 31 Giubiasco;721283.25;115376.9453125;9.009361267089844;46.178932189941406
7601003956320;AvitaMed Lindner;Physio am See;SpecPra;Horneggstrasse;9;8008;Zürich;ZH;CH;Horneggstrasse 9 Zürich;684642.9375;245227.96875;8.558930397033691;47.35246658325195
7601002526173;Health & Medical Service AG;H&MS Zürich HB;ONursOrg;Bahnhofplatz;15;8001;Zürich;ZH;CH;Bahnhofplatz 15 Zürich;683182.6875;247978.390625;8.540117263793945;47.37738800048828
7601002526180;Health & Medical Service AG;H&MS Bern;ONursOrg;Bollwerk;8;3011;Bern;BE;CH;Bollwerk 8 Bern;600129.625;199881.59375;7.440335750579834;46.95001983642578
7601001404991;Droguerie Melina Perusset;;DruSto;rue du Lac;10;1400;Yverdon-les-Bains;VD;CH;rue du Lac 10 Yverdon-les-Bains;538581.8125;182190.125;6.6342644691467285;46.78804397583008
7601002526197;Neurozentrum Aarau;Bellevue Medical Group AG;GrpPra;Rain;34;5000;Aarau;AG;CH;Rain 34 Aarau;645686.8125;249012.703125;8.043739318847656;47.390357971191406
7601001405691;LogiPharm Sàrl;;SWFirm;rue Champ-Min;2;1522;Lucens;VD;CH;rue Champ-Min 2 Lucens;553893.75;173106.171875;6.835704326629639;46.70756530761719
7601002526203;Centre Médical de Vernier SA;;GrpPra;route de Montfleury;3;1214;Vernier;GE;CH;route de Montfleury 3 Vernier;495396.9375;119296.96875;6.083024501800537;46.21697235107422
7601001405189;DROPA Drogerie Apotheke Mall of Switzerland;DROPA Ebikon AG;Pharm;Ebisquare-Strasse;1;6030;Ebikon;LU;CH;Ebisquare-Strasse 1 Ebikon;669820.4375;216210.671875;8.35826587677002;47.09321975708008
7601003958058;Naturheilzentrum Oberland GmbH;;SpecPra;Rosenstrasse;2;3800;Interlaken;BE;CH;Rosenstrasse 2 Interlaken;631843.625;170438.15625;7.854875564575195;46.68440246582031
7601003958256;Physiotherapie / Osteopathie Gediga GmbH;;SpecPra;Marktgasse;8;5304;Endingen;AG;CH;Marktgasse 8 Endingen;664167.375;265495.5625;8.290864944458008;47.53705596923828
7601001405004;Intertek (Schweiz) AG;;Indus;Kägenstrasse;18;4153;Reinach BL;BL;CH;Kägenstrasse 18 Reinach BL;611986.4375;259501.828125;7.597670078277588;47.486175537109375
7601002526210;Permanence Volta SA;;GrpPra;rue Numa-Droz;187;2300;La Chaux-de-Fonds;NE;CH;rue Numa-Droz 187 La Chaux-de-Fonds;552617.375;216249.21875;6.814517498016357;47.095550537109375
7601002526227;Fly Anesthesia Sàrl;;GrpPra;route de la Montagne;2;2023;Gorgier;NE;CH;route de la Montagne 2 Gorgier;548956.125;196089.140625;6.768565654754639;46.9139404296875
7601003958867;Physio help GmbH;Physio help Laupen;SpecPra;Krankenhausweg;12;3177;Laupen BE;BE;CH;Krankenhausweg 12 Laupen BE;585078.9375;195378.5;7.242781162261963;46.90934371948242
7601003960228;AKTIVBalance GmbH;;SpecPra;Mühleweg;1B;5524;Niederwil AG;AG;CH;Mühleweg 1B Niederwil AG;664751.25;247906.640625;8.296065330505371;47.378814697265625
7601002526234;Cliniodent Luzern AG;;DentGrpPra;Hertensteinstrasse;51;6004;Luzern;LU;CH;Hertensteinstrasse 51 Luzern;665983.9375;211768.3125;8.30709171295166;47.05365753173828
7601002526241;Zahnarztpraxis Dr. Ursula Rohrer AG;;DentGrpPra;Lenkstrasse;3;3770;Zweisimmen;BE;CH;Lenkstrasse 3 Zweisimmen;594919.125;155764.40625;7.3723835945129395;46.55314636230469
7601002526258;Praxis am Bahnhof Luzern MedCenter AG;;GrpPra;Robert-Zünd-Strasse;2;6005;Luzern;LU;CH;Robert-Zünd-Strasse 2 Luzern;666300.4375;211372.453125;8.311198234558105;47.05006790161133
7601002526265;Cardio Riviera SA;;GrpPra;rue du Simplon;16;1800;Vevey;VD;CH;rue du Simplon 16 Vevey;554491.875;145518.65625;6.846255779266357;46.459449768066406
7601003960563;Wisdom & Health AG;;SpecPra;Alice Vogt-Strasse;2;4226;Breitenbach;SO;CH;Alice Vogt-Strasse 2 Breitenbach;607918.8125;250689.359375;7.543543815612793;47.40697479248047
7601003960624;Physiokraft;Physiokraft GmbH;SpecPra;Dennigkofenweg;122b;3072;Ostermundigen;BE;CH;Dennigkofenweg 122b Ostermundigen;604076.375;199502.625;7.4921770095825195;46.946598052978516
7601003960723;Physio Sportiv AG;;SpecPra;Dammstrasse;12A;6438;Ibach;SZ;CH;Dammstrasse 12A Ibach;690772.5625;207492.546875;8.632447242736816;47.012271881103516
7601002526272;Ärztezentrum Studen AG;;GrpPra;Schaftenholzweg;10;2557;Studen BE;BE;CH;Schaftenholzweg 10 Studen BE;589805.125;217577.59375;7.304316520690918;47.1091194152832
7601002526289;Praxis Dr. med. Norbert Strobel;Privatapotheke;PrivPra;Voltastrasse;52;6005;Luzern;LU;CH;Voltastrasse 52 Luzern;665697.125;210184.578125;8.303086280822754;47.03944396972656
7601002526296;SOA AG;;GrpPra;Churerstrasse;43;8808;Pfäffikon SZ;SZ;CH;Churerstrasse 43 Pfäffikon SZ;701552.0;228713.46875;8.778956413269043;47.201560974121094
7601002526302;Allmed AG;;GrpPra;Kantonsstrasse;40;6048;Horw;LU;CH;Kantonsstrasse 40 Horw;666120.75;208356.40625;8.308393478393555;47.02295684814453
7601001405011;pharmacieplus dubois;Pharmacieplus du Bois SA;Pharm;route Aloys-Fauquez;105;1018;Lausanne;VD;CH;route Aloys-Fauquez 105 Lausanne;538243.0;154409.21875;6.633565425872803;46.53812026977539
7601001405158;Droguerie Menthe poivrée Sárl;;DruSto;rue de la Gruère;5;2350;Saignelégier;JU;CH;rue de la Gruère 5 Saignelégier;566650.625;233999.828125;6.998042583465576;47.256065368652344
7601002526319;Gastropraxis-Fried AG;;PrivPra;Burgunderstrasse;42;4051;Basel;BS;CH;Burgunderstrasse 42 Basel;610536.3125;266892.125;7.5786027908325195;47.552669525146484
7601002526326;Gynlab AG;;Lab;Hardstrasse;34;4052;Basel;BS;CH;Hardstrasse 34 Basel;612411.8125;266678.78125;7.603513717651367;47.550716400146484
7601002526333;Centre de Cardiologie du Valais SA;;GrpPra;avenue de Pratifori;6;1950;Sion;VS;CH;avenue de Pratifori 6 Sion;593675.5625;119937.96875;7.356658935546875;46.23085403442383
7601002526340;Zahnarztpraxis im Flecken;Privatapotheke;DentGrpPra;Flecken;13;6023;Rothenburg;LU;CH;Flecken 13 Rothenburg;663205.75;216157.484375;8.271141052246094;47.093406677246094
7601003960914;HÖRBERATUNG RÜTTIMANN GmbH;;HeaTec;Luzernerstrasse;11;6343;Rotkreuz;ZG;CH;Luzernerstrasse 11 Rotkreuz;674959.125;221471.765625;8.426814079284668;47.13998031616211
7601002526357;Dr. med. dent. Eveline Weber AG;;DentGrpPra;Feldstrasse;40;8902;Urdorf;ZH;CH;Feldstrasse 40 Urdorf;674381.25;249123.625;8.423775672912598;47.38874053955078
7601001405073;Victoria-Apotheke GmbH;;Pharm;Gotthardstrasse;126;4054;Basel;BS;CH;Gotthardstrasse 126 Basel;609253.0625;266744.5;7.561552047729492;47.551361083984375
7601003961652;Blum Orthopädie AG;;HeaTec;Bannstrasse;2;4622;Egerkingen;SO;CH;Bannstrasse 2 Egerkingen;627178.9375;240897.5625;7.798119068145752;47.31839370727539
7601001405097;Farmacia Moderna;Caduceo SA;Pharm;corso San Gottardo;102;6830;Chiasso;TI;CH;corso San Gottardo 102 Chiasso;723099.8125;77480.203125;9.022964477539062;45.8377685546875
7601002526388;spine-pelvis AG;;GrpPra;Witellikerstrasse;40;8008;Zürich;ZH;CH;Witellikerstrasse 40 Zürich;685958.0;245117.296875;8.576312065124512;47.35129928588867
7601002526395;Gastroenterologie am RSE AG;;GrpPra;Oberburgstrasse;54;3400;Burgdorf;BE;CH;Oberburgstrasse 54 Burgdorf;613887.75;210826.234375;7.621397018432617;47.04832458496094
7601002526401;Breitepraxis AG;;GrpPra;Breite;2;3800;Unterseen;BE;CH;Breite 2 Unterseen;630682.6875;170226.828125;7.839686393737793;46.68255615234375
7601003962116;Hebammen- und Gesundheitspraxis Langnau;Brechbühler, Rindisbacher, Stalder KLG;SpecPra;Dorfstrasse;1;3550;Langnau im Emmental;BE;CH;Dorfstrasse 1 Langnau im Emmental;626267.3125;198919.140625;7.783623218536377;46.94084167480469
7601002526418;Juradoc SA;;GrpPra;route de Rossemaison;48B;2800;Delémont;JU;CH;route de Rossemaison 48B Delémont;592909.8125;245381.03125;7.344779968261719;47.3592414855957
7601002526425;Integrative Medizin Innerschweiz AG;Hauptsitz Brunnen;GrpPra;Bahnhofstrasse;15;6440;Brunnen;SZ;CH;Bahnhofstrasse 15 Brunnen;688790.75;205566.8125;8.606010437011719;46.99522018432617
7601003962512;P PiZ GmbH;Psychotherapeutische Praxis in Zollikofen;SpecPra;Bernstrasse;176;3052;Zollikofen;BE;CH;Bernstrasse 176 Zollikofen;601700.0;205320.359375;7.460984230041504;46.998939514160156
7601002526432;Spitex-Home-Care GmbH;;Spitex;Schaffhauserstrasse;550;8052;Zürich;ZH;CH;Schaffhauserstrasse 550 Zürich;684108.75;253187.328125;8.55335807800293;47.42411422729492
7601002526449;Magen-Darm Zentrum AG;;GrpPra;Oberer Deutweg;59;8400;Winterthur;ZH;CH;Oberer Deutweg 59 Winterthur;698195.3125;261170.5;8.741777420043945;47.49395751953125
